maalaji,value,X,Y,Z,nro,korko
Sa,11.80,6709197.317,246442.341,25.909,24,14.108999999999998
Sa,12.00,6709197.317,246442.341,25.909,24,13.908999999999999
Sa,12.20,6709197.317,246442.341,25.909,24,13.709
Sa,12.40,6709197.317,246442.341,25.909,24,13.508999999999999
Sa,12.60,6709197.317,246442.341,25.909,24,13.309
Sa,12.80,6709197.317,246442.341,25.909,24,13.108999999999998
Sa,13.00,6709197.317,246442.341,25.909,24,12.908999999999999
Sa,13.20,6709197.317,246442.341,25.909,24,12.709
Sa,13.40,6709197.317,246442.341,25.909,24,12.508999999999999
Sa,000.80,6709264.979,247532.287,28.925,24,28.125
Mr,001.20,6709264.979,247532.287,28.925,24,27.725
Ki,001.26,6709264.979,247532.287,28.925,24,27.665
Mr,001.36,6709264.979,247532.287,28.925,24,27.565
Sa,000.20,6709289.712,246252.433,26.462,24,26.262
Mr,018.56,6709289.712,246252.433,26.462,24,7.902000000000001
Sa,0.40,6709266.174,246492.332,25.698,25,25.298000000000002
Sa,0.60,6709266.174,246492.332,25.698,25,25.098
Sa,0.80,6709266.174,246492.332,25.698,25,24.898
Sa,1.00,6709266.174,246492.332,25.698,25,24.698
Sa,1.20,6709266.174,246492.332,25.698,25,24.498
Sa,1.40,6709266.174,246492.332,25.698,25,24.298000000000002
Sa,1.60,6709266.174,246492.332,25.698,25,24.098
Sa,1.80,6709266.174,246492.332,25.698,25,23.898
Sa,2.00,6709266.174,246492.332,25.698,25,23.698
Sa,2.20,6709266.174,246492.332,25.698,25,23.498
Sa,2.40,6709266.174,246492.332,25.698,25,23.298000000000002
Sa,2.60,6709266.174,246492.332,25.698,25,23.098
Sa,2.80,6709266.174,246492.332,25.698,25,22.898
Sa,3.00,6709266.174,246492.332,25.698,25,22.698
Sa,3.20,6709266.174,246492.332,25.698,25,22.498
Sa,3.40,6709266.174,246492.332,25.698,25,22.298000000000002
Sa,3.60,6709266.174,246492.332,25.698,25,22.098
Sa,3.80,6709266.174,246492.332,25.698,25,21.898
Sa,4.00,6709266.174,246492.332,25.698,25,21.698
Sa,4.20,6709266.174,246492.332,25.698,25,21.498
Sa,4.40,6709266.174,246492.332,25.698,25,21.298000000000002
Sa,4.60,6709266.174,246492.332,25.698,25,21.098
Sa,4.80,6709266.174,246492.332,25.698,25,20.898
Sa,5.00,6709266.174,246492.332,25.698,25,20.698
Sa,5.20,6709266.174,246492.332,25.698,25,20.498
Sa,5.40,6709266.174,246492.332,25.698,25,20.298000000000002
Sa,5.60,6709266.174,246492.332,25.698,25,20.098
Sa,5.80,6709266.174,246492.332,25.698,25,19.898
Sa,6.00,6709266.174,246492.332,25.698,25,19.698
Sa,6.20,6709266.174,246492.332,25.698,25,19.498
Sa,6.40,6709266.174,246492.332,25.698,25,19.298000000000002
Sa,6.60,6709266.174,246492.332,25.698,25,19.098
Sa,6.80,6709266.174,246492.332,25.698,25,18.898
Sa,7.00,6709266.174,246492.332,25.698,25,18.698
Sa,7.20,6709266.174,246492.332,25.698,25,18.498
Sa,7.40,6709266.174,246492.332,25.698,25,18.298000000000002
Sa,7.60,6709266.174,246492.332,25.698,25,18.098
Sa,7.80,6709266.174,246492.332,25.698,25,17.898
Sa,8.00,6709266.174,246492.332,25.698,25,17.698
Sa,8.20,6709266.174,246492.332,25.698,25,17.498
Sa,8.40,6709266.174,246492.332,25.698,25,17.298000000000002
Sa,8.60,6709266.174,246492.332,25.698,25,17.098
Sa,8.80,6709266.174,246492.332,25.698,25,16.898
Sa,9.00,6709266.174,246492.332,25.698,25,16.698
Sa,9.20,6709266.174,246492.332,25.698,25,16.498
Sa,9.40,6709266.174,246492.332,25.698,25,16.298000000000002
Sa,9.60,6709266.174,246492.332,25.698,25,16.098
Sa,9.80,6709266.174,246492.332,25.698,25,15.898
Sa,10.00,6709266.174,246492.332,25.698,25,15.698
Sa,10.20,6709266.174,246492.332,25.698,25,15.498000000000001
Sa,10.40,6709266.174,246492.332,25.698,25,15.298
Sa,10.60,6709266.174,246492.332,25.698,25,15.098
Sa,10.80,6709266.174,246492.332,25.698,25,14.898
Sa,11.00,6709266.174,246492.332,25.698,25,14.698
Sa,11.20,6709266.174,246492.332,25.698,25,14.498000000000001
Sa,11.40,6709266.174,246492.332,25.698,25,14.298
Sa,11.60,6709266.174,246492.332,25.698,25,14.098
Sa,11.80,6709266.174,246492.332,25.698,25,13.898
Sa,12.00,6709266.174,246492.332,25.698,25,13.698
Sa,12.20,6709266.174,246492.332,25.698,25,13.498000000000001
Sa,12.40,6709266.174,246492.332,25.698,25,13.298
Sa,12.60,6709266.174,246492.332,25.698,25,13.098
Sa,12.80,6709266.174,246492.332,25.698,25,12.898
Sa,13.00,6709266.174,246492.332,25.698,25,12.698
Sa,13.20,6709266.174,246492.332,25.698,25,12.498000000000001
Sa,13.40,6709266.174,246492.332,25.698,25,12.298
Sa,13.60,6709266.174,246492.332,25.698,25,12.098
Sa,13.80,6709266.174,246492.332,25.698,25,11.898
Sa,14.00,6709266.174,246492.332,25.698,25,11.698
Sa,14.20,6709266.174,246492.332,25.698,25,11.498000000000001
Sa,14.40,6709266.174,246492.332,25.698,25,11.298
Sa,14.60,6709266.174,246492.332,25.698,25,11.098
Sa,14.80,6709266.174,246492.332,25.698,25,10.898
Sa,15.00,6709266.174,246492.332,25.698,25,10.698
Sa,15.20,6709266.174,246492.332,25.698,25,10.498000000000001
Sa,15.40,6709266.174,246492.332,25.698,25,10.298
Sa,15.60,6709266.174,246492.332,25.698,25,10.098
Sa,15.80,6709266.174,246492.332,25.698,25,9.898
Sa,16.00,6709266.174,246492.332,25.698,25,9.698
Sa,16.20,6709266.174,246492.332,25.698,25,9.498000000000001
Sa,16.40,6709266.174,246492.332,25.698,25,9.298000000000002
Sa,16.60,6709266.174,246492.332,25.698,25,9.097999999999999
Sa,16.80,6709266.174,246492.332,25.698,25,8.898
Sa,17.00,6709266.174,246492.332,25.698,25,8.698
Sa,17.20,6709266.174,246492.332,25.698,25,8.498000000000001
Sa,17.40,6709266.174,246492.332,25.698,25,8.298000000000002
Sa,17.60,6709266.174,246492.332,25.698,25,8.097999999999999
Sa,17.80,6709266.174,246492.332,25.698,25,7.898
Sa,000.60,6709279.572,247468.96,26.702,25,26.102
Sa,010.40,6709279.572,247468.96,26.702,25,16.302
Hk,018.40,6709279.572,247468.96,26.702,25,8.302000000000003
Sa,018.60,6709279.572,247468.96,26.702,25,8.102
Sa,019.20,6709279.572,247468.96,26.702,25,7.5020000000000024
Mr,021.00,6709279.572,247468.96,26.702,25,5.702000000000002
Mr,021.20,6709279.572,247468.96,26.702,25,5.5020000000000024
Ki,021.23,6709279.572,247468.96,26.702,25,5.472000000000001
Mr,021.83,6709279.572,247468.96,26.702,25,4.872000000000003
Sa,000.20,6709360.223,246298.219,26.49,25,26.29
Mr,018.50,6709360.223,246298.219,26.49,25,7.989999999999998
Mr,019.69,6709360.223,246298.219,26.49,25,6.799999999999997
Sa,0.40,6709209.713,246544.333,25.354,26,24.954
Sa,0.60,6709209.713,246544.333,25.354,26,24.753999999999998
Sa,0.80,6709209.713,246544.333,25.354,26,24.554
Sa,1.00,6709209.713,246544.333,25.354,26,24.354
Sa,1.20,6709209.713,246544.333,25.354,26,24.154
Sa,1.40,6709209.713,246544.333,25.354,26,23.954
Sa,1.60,6709209.713,246544.333,25.354,26,23.753999999999998
Sa,1.80,6709209.713,246544.333,25.354,26,23.554
Sa,2.00,6709209.713,246544.333,25.354,26,23.354
Sa,2.20,6709209.713,246544.333,25.354,26,23.154
Sa,2.40,6709209.713,246544.333,25.354,26,22.954
Sa,2.60,6709209.713,246544.333,25.354,26,22.753999999999998
Sa,2.80,6709209.713,246544.333,25.354,26,22.554
Sa,3.00,6709209.713,246544.333,25.354,26,22.354
Sa,3.20,6709209.713,246544.333,25.354,26,22.154
Sa,3.40,6709209.713,246544.333,25.354,26,21.954
Sa,3.60,6709209.713,246544.333,25.354,26,21.753999999999998
Sa,3.80,6709209.713,246544.333,25.354,26,21.554
Sa,4.00,6709209.713,246544.333,25.354,26,21.354
Sa,4.20,6709209.713,246544.333,25.354,26,21.154
Sa,4.40,6709209.713,246544.333,25.354,26,20.954
Sa,4.60,6709209.713,246544.333,25.354,26,20.753999999999998
Sa,4.80,6709209.713,246544.333,25.354,26,20.554
Sa,5.00,6709209.713,246544.333,25.354,26,20.354
Sa,5.20,6709209.713,246544.333,25.354,26,20.154
Sa,5.40,6709209.713,246544.333,25.354,26,19.954
Sa,5.60,6709209.713,246544.333,25.354,26,19.753999999999998
Sa,5.80,6709209.713,246544.333,25.354,26,19.554
Sa,6.00,6709209.713,246544.333,25.354,26,19.354
Sa,6.20,6709209.713,246544.333,25.354,26,19.154
Sa,6.40,6709209.713,246544.333,25.354,26,18.954
Sa,6.60,6709209.713,246544.333,25.354,26,18.753999999999998
Sa,6.80,6709209.713,246544.333,25.354,26,18.554
Sa,7.00,6709209.713,246544.333,25.354,26,18.354
Sa,7.20,6709209.713,246544.333,25.354,26,18.154
Sa,7.40,6709209.713,246544.333,25.354,26,17.954
Sa,7.60,6709209.713,246544.333,25.354,26,17.753999999999998
Sa,7.80,6709209.713,246544.333,25.354,26,17.554
Sa,8.00,6709209.713,246544.333,25.354,26,17.354
Sa,8.20,6709209.713,246544.333,25.354,26,17.154
Sa,8.40,6709209.713,246544.333,25.354,26,16.954
Sa,8.60,6709209.713,246544.333,25.354,26,16.753999999999998
Sa,8.80,6709209.713,246544.333,25.354,26,16.554
Sa,9.00,6709209.713,246544.333,25.354,26,16.354
Sa,9.20,6709209.713,246544.333,25.354,26,16.154
Sa,9.40,6709209.713,246544.333,25.354,26,15.953999999999999
Sa,9.60,6709209.713,246544.333,25.354,26,15.754
Sa,9.80,6709209.713,246544.333,25.354,26,15.553999999999998
Sa,10.00,6709209.713,246544.333,25.354,26,15.354
Sa,10.20,6709209.713,246544.333,25.354,26,15.154
Sa,10.40,6709209.713,246544.333,25.354,26,14.953999999999999
Sa,10.60,6709209.713,246544.333,25.354,26,14.754
Sa,10.80,6709209.713,246544.333,25.354,26,14.553999999999998
Sa,11.00,6709209.713,246544.333,25.354,26,14.354
Sa,11.20,6709209.713,246544.333,25.354,26,14.154
Sa,11.40,6709209.713,246544.333,25.354,26,13.953999999999999
Sa,11.60,6709209.713,246544.333,25.354,26,13.754
Sa,11.80,6709209.713,246544.333,25.354,26,13.553999999999998
Sa,12.00,6709209.713,246544.333,25.354,26,13.354
Sa,12.20,6709209.713,246544.333,25.354,26,13.154
Sa,12.40,6709209.713,246544.333,25.354,26,12.953999999999999
Sa,12.60,6709209.713,246544.333,25.354,26,12.754
Sa,12.80,6709209.713,246544.333,25.354,26,12.553999999999998
Sa,13.00,6709209.713,246544.333,25.354,26,12.354
Sa,13.20,6709209.713,246544.333,25.354,26,12.154
Sa,13.40,6709209.713,246544.333,25.354,26,11.953999999999999
Sa,13.60,6709209.713,246544.333,25.354,26,11.754
Sa,13.80,6709209.713,246544.333,25.354,26,11.553999999999998
Sa,14.00,6709209.713,246544.333,25.354,26,11.354
Sa,14.20,6709209.713,246544.333,25.354,26,11.154
Sa,14.40,6709209.713,246544.333,25.354,26,10.953999999999999
Sa,14.60,6709209.713,246544.333,25.354,26,10.754
Sa,14.80,6709209.713,246544.333,25.354,26,10.553999999999998
Sa,15.00,6709209.713,246544.333,25.354,26,10.354
Sa,15.20,6709209.713,246544.333,25.354,26,10.154
Sa,15.40,6709209.713,246544.333,25.354,26,9.953999999999999
Sa,15.60,6709209.713,246544.333,25.354,26,9.754
Sa,15.80,6709209.713,246544.333,25.354,26,9.553999999999998
Sa,16.00,6709209.713,246544.333,25.354,26,9.354
Sa,16.20,6709209.713,246544.333,25.354,26,9.154
Sa,16.40,6709209.713,246544.333,25.354,26,8.954
Sa,16.60,6709209.713,246544.333,25.354,26,8.753999999999998
Sa,16.80,6709209.713,246544.333,25.354,26,8.553999999999998
Sa,17.00,6709209.713,246544.333,25.354,26,8.354
Sa,17.20,6709209.713,246544.333,25.354,26,8.154
Sa,17.40,6709209.713,246544.333,25.354,26,7.954000000000001
Sa,17.60,6709209.713,246544.333,25.354,26,7.753999999999998
Sa,17.80,6709209.713,246544.333,25.354,26,7.5539999999999985
Sa,18.00,6709209.713,246544.333,25.354,26,7.353999999999999
Sa,18.20,6709209.713,246544.333,25.354,26,7.154
Sa,18.40,6709209.713,246544.333,25.354,26,6.954000000000001
Sa,18.60,6709209.713,246544.333,25.354,26,6.753999999999998
Sa,18.80,6709209.713,246544.333,25.354,26,6.5539999999999985
Sa,19.00,6709209.713,246544.333,25.354,26,6.353999999999999
Sa,19.20,6709209.713,246544.333,25.354,26,6.154
Sa,19.40,6709209.713,246544.333,25.354,26,5.954000000000001
Sa,19.60,6709209.713,246544.333,25.354,26,5.753999999999998
Sa,19.80,6709209.713,246544.333,25.354,26,5.5539999999999985
Sa,20.00,6709209.713,246544.333,25.354,26,5.353999999999999
Sa,20.20,6709209.713,246544.333,25.354,26,5.154
Sa,000.60,6709261.835,247492.815,27.123,26,26.523
Sa,009.00,6709261.835,247492.815,27.123,26,18.123
Ki,014.21,6709261.835,247492.815,27.123,26,12.913
Sr,015.44,6709261.835,247492.815,27.123,26,11.683000000000002
Ki,015.68,6709261.835,247492.815,27.123,26,11.443000000000001
Mr,015.83,6709261.835,247492.815,27.123,26,11.293000000000001
Sa,000.20,6709380.204,246345.368,26.111,26,25.911
Sa,013.82,6709380.204,246345.368,26.111,26,12.291
Mr,014.00,6709380.204,246345.368,26.111,26,12.111
Sa,001.00,6709235.815,247515.104,28.367,27,27.367
Hk,001.60,6709235.815,247515.104,28.367,27,26.767
Srmr,001.80,6709235.815,247515.104,28.367,27,26.567
Ki,001.98,6709235.815,247515.104,28.367,27,26.387
Mr,002.54,6709235.815,247515.104,28.367,27,25.827
Sa,000.20,6709400.263,246404.624,26.274,27,26.074
Sa,013.96,6709400.263,246404.624,26.274,27,12.314
Mr,014.06,6709400.263,246404.624,26.274,27,12.214
Srmr,000.60,6709213.353,247527.764,30.229,28,29.628999999999998
Ki,000.73,6709213.353,247527.764,30.229,28,29.499
Mr,001.36,6709213.353,247527.764,30.229,28,28.869
Sa,000.20,6709394.88,246263.846,27.02,28,26.82
Hk,000.60,6709394.88,246263.846,27.02,28,26.419999999999998
Sa,000.80,6709394.88,246263.846,27.02,28,26.22
Mr,016.40,6709394.88,246263.846,27.02,28,10.620000000000001
Mr,018.33,6709394.88,246263.846,27.02,28,8.690000000000001
Sa,000.20,6709398.984,246194.755,27.607,29,27.407
Hk,016.00,6709398.984,246194.755,27.607,29,11.607
Mr,017.60,6709398.984,246194.755,27.607,29,10.006999999999998
Mr,018.51,6709398.984,246194.755,27.607,29,9.096999999999998
Sa,000.85,6709163.031,247553.41,30.131,30,29.281
Sa,001.45,6709163.031,247553.41,30.131,30,28.681
Hk,001.65,6709163.031,247553.41,30.131,30,28.481
Mr,002.05,6709163.031,247553.41,30.131,30,28.081
Ki,002.44,6709163.031,247553.41,30.131,30,27.691
Mr,003.42,6709163.031,247553.41,30.131,30,26.711
Sa,000.20,6709456.052,246173.69,27.925,30,27.725
Mr,009.00,6709456.052,246173.69,27.925,30,18.925
Mr,009.15,6709456.052,246173.69,27.925,30,18.775
Sa,000.60,6709137.28,247567.485,30.366,31,29.766
Hk,001.00,6709137.28,247567.485,30.366,31,29.366
Sr,001.20,6709137.28,247567.485,30.366,31,29.166
Ki,001.60,6709137.28,247567.485,30.366,31,28.766
Ki,001.64,6709137.28,247567.485,30.366,31,28.726
Sa,000.20,6709485.641,246131.183,28.698,31,28.498
Hk,006.60,6709485.641,246131.183,28.698,31,22.098
Sa,006.80,6709485.641,246131.183,28.698,31,21.898
Mr,009.00,6709485.641,246131.183,28.698,31,19.698
Mr,009.61,6709485.641,246131.183,28.698,31,19.088
Sa,000.40,6709129.762,247591.619,30.365,32,29.965
Hk,001.20,6709129.762,247591.619,30.365,32,29.165
Ki,002.00,6709129.762,247591.619,30.365,32,28.365
Mr,003.17,6709129.762,247591.619,30.365,32,27.195
Sa,000.20,6709502.68,246287.244,28.027,32,27.827
Hk,000.60,6709502.68,246287.244,28.027,32,27.427
Sa,001.00,6709502.68,246287.244,28.027,32,27.027
Mr,011.20,6709502.68,246287.244,28.027,32,16.827
Mr,011.72,6709502.68,246287.244,28.027,32,16.307000000000002
Sa,000.80,6709113.756,247660.286,29.32,33,28.52
Hk,006.60,6709113.756,247660.286,29.32,33,22.72
Ki,006.76,6709113.756,247660.286,29.32,33,22.560000000000002
Sa,000.40,6709446.977,246316.805,27.118,33,26.718
Mr,011.94,6709446.977,246316.805,27.118,33,15.177999999999999
Sa,000.80,6709154.11,247670.149,29.831,34,29.031
Mr,002.80,6709154.11,247670.149,29.831,34,27.031
Ki,002.87,6709154.11,247670.149,29.831,34,26.961
Mr,002.99,6709154.11,247670.149,29.831,34,26.841
Sa,000.20,6709569.964,246257.214,28.936,34,28.736
Sr,000.40,6709569.964,246257.214,28.936,34,28.536
Sa,001.00,6709569.964,246257.214,28.936,34,27.936
Hk,008.00,6709569.964,246257.214,28.936,34,20.936
Sa,008.60,6709569.964,246257.214,28.936,34,20.336
Mr,009.80,6709569.964,246257.214,28.936,34,19.136
Mr,010.33,6709569.964,246257.214,28.936,34,18.606
Sa,000.80,6709094.023,247714.574,29.218,35,28.418
Sa,006.60,6709094.023,247714.574,29.218,35,22.618000000000002
Hk,011.00,6709094.023,247714.574,29.218,35,18.218
Sr,011.80,6709094.023,247714.574,29.218,35,17.418
Ki,012.11,6709094.023,247714.574,29.218,35,17.108
Mr,013.31,6709094.023,247714.574,29.218,35,15.908
Sr,000.09,6709572.505,246182.836,28.658,35,28.568
Sa,000.73,6709572.505,246182.836,28.658,35,27.928
Mr,012.73,6709572.505,246182.836,28.658,35,15.928
Mr,013.02,6709572.505,246182.836,28.658,35,15.638000000000002
Sa,000.80,6709030.716,247720.671,29.239,36,28.439
Sa,007.60,6709030.716,247720.671,29.239,36,21.639000000000003
Hk,015.00,6709030.716,247720.671,29.239,36,14.239
Ki,015.03,6709030.716,247720.671,29.239,36,14.209000000000001
Sa,000.20,6709561.532,246064.574,29.784,36,29.584
Mr,016.40,6709561.532,246064.574,29.784,36,13.384
Mr,018.50,6709561.532,246064.574,29.784,36,11.283999999999999
Mr,018.94,6709561.532,246064.574,29.784,36,10.843999999999998
Sa,000.80,6708972.308,247742.391,29.251,37,28.451
Sa,006.00,6708972.308,247742.391,29.251,37,23.251
Ki,012.05,6708972.308,247742.391,29.251,37,17.201
Sa,000.80,6708912.041,247762.324,29.327,38,28.527
Hk,009.20,6708912.041,247762.324,29.327,38,20.127000000000002
Ki,009.21,6708912.041,247762.324,29.327,38,20.117
Sa,0.60,6708853.639,247759.155,29.809,39,29.209
Sa,1.40,6708853.639,247759.155,29.809,39,28.409000000000002
Ki,13.92,6708853.639,247759.155,29.809,39,15.889000000000001
Ki,16.06,6708853.639,247759.155,29.809,39,13.749000000000002
Ki,18.12,6708853.639,247759.155,29.809,39,11.689
Sa,0.80,6708832.266,247704.002,29.622,40,28.822
Ki,9.86,6708832.266,247704.002,29.622,40,19.762
Sa,0.80,6708793.141,247714.869,30.069,41,29.269
Ki,10.68,6708793.141,247714.869,30.069,41,19.389
Sa,0.80,6708824.56,247632.807,29.514,42,28.714
Ki,10.36,6708824.56,247632.807,29.514,42,19.154
Sa,0.60,6708865.166,247618.373,29.275,43,28.674999999999997
Sa,1.80,6708865.166,247618.373,29.275,43,27.474999999999998
Ki,5.46,6708865.166,247618.373,29.275,43,23.814999999999998
Sa,0.80,6708883.876,247602.092,29.182,44,28.381999999999998
Ki,4.22,6708883.876,247602.092,29.182,44,24.962
Sa,0.80,6708932.185,247608.004,29.627,45,28.826999999999998
Ki,1.48,6708932.185,247608.004,29.627,45,28.147
Ki,0.26,6708941.803,247611.761,29.82,46,29.56
Ki,0.56,6708941.803,247611.761,29.82,46,29.26
Ki,0.92,6708941.803,247611.761,29.82,46,28.9
Ki,0.28,6708958.977,247610.206,29.614,47,29.334
Sa,0.66,6708958.977,247610.206,29.614,47,28.954
Ki,0.94,6708958.977,247610.206,29.614,47,28.674
Sa,0.80,6708979.082,247610.584,29.456,48,28.656
Ki,4.36,6708979.082,247610.584,29.456,48,25.096
Sa,0.80,6709028.329,247596.434,29.345,49,28.544999999999998
Ki,5.24,6709028.329,247596.434,29.345,49,24.104999999999997
Sa,000.60,6709081.791,247601.41,29.531,50,28.930999999999997
Sr,002.80,6709081.791,247601.41,29.531,50,26.730999999999998
Ki,003.76,6709081.791,247601.41,29.531,50,25.771
Mr,003.94,6709081.791,247601.41,29.531,50,25.590999999999998
Sa,000.60,6709034.054,247512.749,29.629,51,29.029
Srmr,002.00,6709034.054,247512.749,29.629,51,27.629
Ki,002.12,6709034.054,247512.749,29.629,51,27.509
Sa,000.60,6709062.047,247495.29,30.236,52,29.636
Hk,001.20,6709062.047,247495.29,30.236,52,29.036
Ki,001.25,6709062.047,247495.29,30.236,52,28.986
Sa,000.60,6709090.151,247483.684,30.95,53,30.349999999999998
Mr,001.00,6709090.151,247483.684,30.95,53,29.95
Ki,001.12,6709090.151,247483.684,30.95,53,29.83
Mr,001.60,6709090.151,247483.684,30.95,53,29.349999999999998
Sa,0.40,6709086.746,247459.588,30.587,54,30.187
Ki,0.64,6709086.746,247459.588,30.587,54,29.947
Sa,0.40,6709080.052,247434.209,30.891,55,30.491
Ki,0.68,6709080.052,247434.209,30.891,55,30.211
Sa,0.40,6709059.6,247413.512,31.522,56,31.122
Ki,0.70,6709059.6,247413.512,31.522,56,30.822
Sa,0.40,6709036.925,247393.916,32.173,57,31.773000000000003
Ki,0.86,6709036.925,247393.916,32.173,57,31.313000000000002
Sa,0.40,6709055.26,247388.115,32.285,58,31.884999999999998
Ki,0.46,6709055.26,247388.115,32.285,58,31.824999999999996
Sa,0.40,6709060.871,247367.028,35.215,59,34.815000000000005
Ki,1.18,6709060.871,247367.028,35.215,59,34.035000000000004
Sa,0.40,6709086.965,247347.99,35.426,60,35.026
Ki,0.56,6709086.965,247347.99,35.426,60,34.866
Sa,0.40,6709102.122,247321.192,36.756,61,36.356
Ki,0.80,6709102.122,247321.192,36.756,61,35.956
Sa,0.40,6709124.757,247303.463,36.234,62,35.834
Ki,0.76,6709124.757,247303.463,36.234,62,35.474000000000004
Sa,0.40,6709154.807,247274.438,32.944,63,32.544000000000004
Ki,1.14,6709154.807,247274.438,32.944,63,31.804000000000002
Sa,0.60,6709175.715,247264.06,28.563,64,27.962999999999997
Ki,2.62,6709175.715,247264.06,28.563,64,25.942999999999998
Sa,001.20,6709205.223,247238.883,27.282,65,26.082
Ki,003.36,6709205.223,247238.883,27.282,65,23.922
Mr,003.50,6709205.223,247238.883,27.282,65,23.782
Sa,0.80,6709189.497,247302.984,27.237,66,26.436999999999998
Ki,4.68,6709189.497,247302.984,27.237,66,22.557
Sa,0.20,6709139.588,247328.086,36.226,67,36.025999999999996
Ki,0.34,6709139.588,247328.086,36.226,67,35.885999999999996
Sa,0.40,6709145.28,247360.969,33.211,68,32.811
Ki,1.12,6709145.28,247360.969,33.211,68,32.091
Sa,000.60,6709298.942,247350.707,26.298,69,25.697999999999997
Sa,007.20,6709298.942,247350.707,26.298,69,19.098
Hk,014.40,6709298.942,247350.707,26.298,69,11.897999999999998
Ki,014.45,6709298.942,247350.707,26.298,69,11.847999999999999
Sa,000.60,6709318.337,247431.703,26.758,70,26.157999999999998
Sa,001.00,6709318.337,247431.703,26.758,70,25.758
Sa,001.40,6709318.337,247431.703,26.758,70,25.358
Sa,010.00,6709318.337,247431.703,26.758,70,16.758
Sa,018.60,6709318.337,247431.703,26.758,70,8.157999999999998
Ki,019.94,6709318.337,247431.703,26.758,70,6.817999999999998
Sa,0.40,6709241.191,247365.027,26.714,71,26.314
Sa,15.20,6709241.191,247365.027,26.714,71,11.514
Ki,15.40,6709241.191,247365.027,26.714,71,11.313999999999998
Ki,0.52,6709196.393,247342.255,27.509,72,26.989
Sa,1.10,6709196.393,247342.255,27.509,72,26.409
Sa,4.10,6709196.393,247342.255,27.509,72,23.409
Sa,5.10,6709196.393,247342.255,27.509,72,22.409
Ki,7.02,6709196.393,247342.255,27.509,72,20.489
Sa,0.80,6709202.023,247378.674,27.188,73,26.387999999999998
Ki,9.92,6709202.023,247378.674,27.188,73,17.268
Sa,11.50,6709202.023,247378.674,27.188,73,15.687999999999999
Mr,001.43,6709161.253,247389.943,29.738,74,28.308
Sa,002.03,6709161.253,247389.943,29.738,74,27.708
Sr,004.43,6709161.253,247389.943,29.738,74,25.308
Ki,004.55,6709161.253,247389.943,29.738,74,25.188
Srmr,006.11,6709161.253,247389.943,29.738,74,23.628
Sa,000.80,6709177.435,247419.916,28.199,75,27.399
Hk,002.80,6709177.435,247419.916,28.199,75,25.399
Srmr,003.40,6709177.435,247419.916,28.199,75,24.799000000000003
Mr,003.60,6709177.435,247419.916,28.199,75,24.599
Ki,003.91,6709177.435,247419.916,28.199,75,24.289
Mr,003.91,6709177.435,247419.916,28.199,75,24.289
Ki,000.21,6709152.121,247468.98,31.614,76,31.404
Sa,000.40,6709181.941,247474.076,28.53,77,28.130000000000003
Sa,001.00,6709181.941,247474.076,28.53,77,27.53
Mr,001.20,6709181.941,247474.076,28.53,77,27.330000000000002
Ki,001.34,6709181.941,247474.076,28.53,77,27.19
Sa,001.60,6709182.748,247449.002,28.201,78,26.601
Hk,002.40,6709182.748,247449.002,28.201,78,25.801000000000002
Sr,002.60,6709182.748,247449.002,28.201,78,25.601
Ki,002.80,6709182.748,247449.002,28.201,78,25.401
Sa,001.00,6709210.768,247495.113,28.103,79,27.103
Ki,005.17,6709210.768,247495.113,28.103,79,22.933
Sa,000.80,6709227.207,247438.106,26.931,80,26.131
Sa,005.40,6709227.207,247438.106,26.931,80,21.531
Hk,011.20,6709227.207,247438.106,26.931,80,15.731000000000002
Ki,011.40,6709227.207,247438.106,26.931,80,15.531
Sa,0.00,6709460.888,247887.415,31.553,81,31.553
Hk,000.40,6709460.888,247887.415,31.553,81,31.153000000000002
Sa,000.60,6709460.888,247887.415,31.553,81,30.953
Sa,1.00,6709460.888,247887.415,31.553,81,30.553
Sa,2.00,6709460.888,247887.415,31.553,81,29.553
Sa,3.00,6709460.888,247887.415,31.553,81,28.553
Mr,004.00,6709460.888,247887.415,31.553,81,27.553
Ki,004.20,6709460.888,247887.415,31.553,81,27.353
Ki,004.38,6709460.888,247887.415,31.553,81,27.173000000000002
Mr,005.30,6709460.888,247887.415,31.553,81,26.253
Sa,0.00,6709106.452,247689.314,29.253,82,29.253
Sa,000.80,6709106.452,247689.314,29.253,82,28.453
Sa,1.00,6709106.452,247689.314,29.253,82,28.253
Sa,2.00,6709106.452,247689.314,29.253,82,27.253
Sa,3.00,6709106.452,247689.314,29.253,82,26.253
Sa,004.80,6709106.452,247689.314,29.253,82,24.453
Ki,009.51,6709106.452,247689.314,29.253,82,19.743000000000002
Mr,009.67,6709106.452,247689.314,29.253,82,19.583
Sa,0.00,6708937.957,247757.31,29.249,83,29.249
Sa,000.80,6708937.957,247757.31,29.249,83,28.448999999999998
Sa,1.00,6708937.957,247757.31,29.249,83,28.249
Sa,2.00,6708937.957,247757.31,29.249,83,27.249
Sa,3.00,6708937.957,247757.31,29.249,83,26.249
Hk,011.60,6708937.957,247757.31,29.249,83,17.649
Srmr,012.00,6708937.957,247757.31,29.249,83,17.249
Mr,012.80,6708937.957,247757.31,29.249,83,16.448999999999998
Ki,013.05,6708937.957,247757.31,29.249,83,16.198999999999998
Sa,0.5,6708864.376,247614.8,29.291,84,28.791
Sa,0.80,6708864.376,247614.8,29.291,84,28.491
Sa,1.00,6708864.376,247614.8,29.291,84,28.291
